,Province_State,Country_Region,Last_Update,Lat,Lng,Confirmed,Deaths,Recovered,Active,Incident_Rate
1816,Tennessee,US,2020-06-30 04:33:48,35.42812616,-84.61520715,212,17,0,195,394.09599583596685
1817,Tennessee,US,2020-06-30 04:33:48,35.17468549,-88.5647812,56,0,0,56,217.94971588697757
1818,Kansas,US,2020-06-30 04:33:48,38.39184858,-97.64769869,72,0,0,72,252.25982762245118
1819,Nebraska,US,2020-06-30 04:33:48,41.56797682,-101.0599362,0,0,0,0,0.0
1820,South Dakota,US,2020-06-30 04:33:48,45.76626028,-99.22118798,4,0,0,4,168.13787305590589
1821,Kansas,US,2020-06-30 04:33:48,37.23859987,-100.364831,30,0,0,30,743.86312918423
1822,Kentucky,US,2020-06-30 04:33:48,37.96163597,-86.21028219,25,2,0,23,87.49825003499929
1823,South Dakota,US,2020-06-30 04:33:48,44.56676791,-102.7162741,47,1,0,46,165.89015953691938
1824,Montana,US,2020-06-30 04:33:48,46.59907074,-110.8898557,1,0,0,1,53.705692803437174
1825,North Carolina,US,2020-06-30 04:33:48,35.24469268,-80.8317671,10863,146,0,10717,978.3348763819893
1826,Virginia,US,2020-06-30 04:33:48,36.67882005,-78.36131056,240,26,0,214,784.6470722856116
1827,Michigan,US,2020-06-30 04:33:48,43.64064262,-85.32463223,29,2,0,27,66.7387752284077
1828,Ohio,US,2020-06-30 04:33:48,41.11770589,-81.89986209999998,469,31,0,438,260.92374795544816
1829,Texas,US,2020-06-30 04:33:48,29.3557301,-99.11030298,254,2,0,252,492.40074441687347
1830,Minnesota,US,2020-06-30 04:33:48,45.12328869,-94.52839455,57,1,0,56,245.45689432434762
1831,Ohio,US,2020-06-30 04:33:48,39.09224872,-82.0305041,11,0,0,11,48.02025581699917
1832,Tennessee,US,2020-06-30 04:33:48,35.51558739,-84.81482914,32,0,0,32,257.6074706166479
1833,South Dakota,US,2020-06-30 04:33:48,43.58078848,-100.7563186,3,0,0,3,145.56040756914118
1834,Illinois,US,2020-06-30 04:33:48,40.02742725,-89.80246001,24,0,0,24,196.78583142013767
1835,Texas,US,2020-06-30 04:33:48,30.88990665,-99.8204794,3,0,0,3,140.31805425631433
1836,California,US,2020-06-30 04:33:48,39.4381191,-123.3911313,76,0,0,76,87.60907906719385
1837,Kentucky,US,2020-06-30 04:33:48,37.94090733,-83.59985712,12,0,0,12,184.9283402681461
1838,Michigan,US,2020-06-30 04:33:48,45.58038692,-87.55370409,16,0,0,16,70.23705004389814
1839,Wisconsin,US,2020-06-30 04:33:48,45.00422544,-88.70950714,6,0,0,6,131.69446883230904
1840,California,US,2020-06-30 04:33:48,37.18922369,-120.7209035,824,11,0,813,296.74445404782483
1841,Illinois,US,2020-06-30 04:33:48,41.20596782,-90.74290052,19,0,0,19,123.0809095031418
1842,Kentucky,US,2020-06-30 04:33:48,37.81474237,-84.87488475,23,0,0,23,104.86481557470478
1843,Missouri,US,2020-06-30 04:33:48,40.42212303,-93.56829590000001,6,0,0,6,165.8833287254631
1844,New Jersey,US,2020-06-30 04:33:48,40.28047017,-74.70479631,7634,578,0,7056,2077.674659118744
1845,North Dakota,US,2020-06-30 04:33:48,47.31213126,-101.8318399,6,0,0,6,73.28691828508613
1846,Ohio,US,2020-06-30 04:33:48,40.54043046,-84.62912742,266,8,0,258,646.0701447585737
1847,Pennsylvania,US,2020-06-30 04:33:48,41.30248872,-80.25816981,136,6,0,130,124.28717648779062
1848,West Virginia,US,2020-06-30 04:33:48,37.40481169,-81.11023142,37,0,0,37,62.970148745702716
1849,Georgia,US,2020-06-30 04:33:48,33.04163534,-84.68859732,177,2,0,175,836.207303821987
1850,Nebraska,US,2020-06-30 04:33:48,41.16624273,-98.0374887,38,0,0,38,490.006447453256
1851,New Hampshire,US,2020-06-30 04:33:48,43.29662971,-71.6811573,409,18,0,391,270.16137022676384
1852,Colorado,US,2020-06-30 04:33:48,39.01787888,-108.469799,95,0,0,95,61.604305816743405
1853,Kentucky,US,2020-06-30 04:33:48,36.99459295,-85.63123699,9,2,0,7,89.3655049151028
1854,Indiana,US,2020-06-30 04:33:48,40.76940965,-86.04525048,180,2,0,178,506.8138303863048
1855,Kansas,US,2020-06-30 04:33:48,38.56383358,-94.83832189,27,0,0,27,78.86204982913223
1856,Ohio,US,2020-06-30 04:33:48,40.0543329,-84.22871271,431,31,0,400,402.8526830362568
1857,Florida,US,2020-06-30 04:33:48,25.6112362,-80.55170587,35222,975,0,34247,1296.384903604791
1858,Michigan,US,2020-06-30 04:33:48,0.0,0.0,4106,68,0,4038,0.0
1859,Connecticut,US,2020-06-30 04:33:48,41.45949668,-72.53714864,1295,183,0,1112,797.2370656750967
1860,Massachusetts,US,2020-06-30 04:33:48,42.48607732,-71.39049229,23946,1862,0,22084,1485.761299101135
1861,New Jersey,US,2020-06-30 04:33:48,40.43629879,-74.41426991,16764,1319,0,15445,2031.8473035965783
1862,Virginia,US,2020-06-30 04:33:48,37.63191998,-76.55064617,15,0,0,15,141.75014175014175
1863,Michigan,US,2020-06-30 04:33:48,43.64330771,-84.38804374,164,9,0,155,197.2196834864592
1864,Texas,US,2020-06-30 04:33:48,31.86904128,-102.0315682,563,14,0,549,318.38128845457834
1865,Pennsylvania,US,2020-06-30 04:33:48,40.61116939,-77.61070738,63,1,0,62,136.5468810958429
1866,Texas,US,2020-06-30 04:33:48,30.78581830000001,-96.97718698,80,1,0,79,322.28175482415503
1867,Minnesota,US,2020-06-30 04:33:48,45.93705297,-93.63236823,32,1,0,31,121.77950298740343
1868,Arkansas,US,2020-06-30 04:33:48,33.31403423,-93.89285258,114,2,0,112,263.541160968167
1869,Georgia,US,2020-06-30 04:33:48,31.16568912,-84.73151117,47,0,0,47,821.9657222805174
1870,Missouri,US,2020-06-30 04:33:48,38.21450288,-92.42610898,12,0,0,12,46.840235762519995
1871,Iowa,US,2020-06-30 04:33:48,41.03299766,-95.61920963,32,0,0,32,211.7942947911841
1872,Texas,US,2020-06-30 04:33:48,31.49557106,-98.59272068,1,0,0,1,20.521239482864765
1873,Wisconsin,US,2020-06-30 04:33:48,43.00486062,-87.96733172,11216,389,0,10827,1185.9671828838375
1874,South Dakota,US,2020-06-30 04:33:48,44.02197882,-97.60992207,9,0,0,9,406.1371841155234
1875,Colorado,US,2020-06-30 04:33:48,37.66954283,-106.92816979999999,5,0,0,5,650.1950585175553
1876,Nevada,US,2020-06-30 04:33:48,38.53841696,-118.4344506,5,0,0,5,110.98779134295229
1877,West Virginia,US,2020-06-30 04:33:48,39.41561583,-78.94104895,56,3,0,53,208.426380824773
1878,West Virginia,US,2020-06-30 04:33:48,37.73048351,-82.13338365,18,2,0,16,76.84426229508195
1879,Idaho,US,2020-06-30 04:33:48,42.85518524,-113.6357257,175,0,0,175,831.7885831075621
1880,South Dakota,US,2020-06-30 04:33:48,43.67441641,-96.7910885,3600,57,0,3543,1863.990804312032
1881,Michigan,US,2020-06-30 04:33:48,44.33772443,-85.09256478,29,1,0,28,191.824315385633
1882,Arkansas,US,2020-06-30 04:33:48,35.76271485,-90.05194370000002,161,3,0,158,396.05421760842285
1883,Missouri,US,2020-06-30 04:33:48,36.82516239,-89.29505753,88,0,0,88,667.6783004552352
1884,Montana,US,2020-06-30 04:33:48,47.03728583,-113.92135079999998,66,1,0,65,55.183946488294325
1885,Georgia,US,2020-06-30 04:33:48,31.22483255,-84.19381821,446,38,0,408,2039.9762155239448
1886,Iowa,US,2020-06-30 04:33:48,43.35638371,-92.78887719,22,0,0,22,207.82165123748348
1887,Kansas,US,2020-06-30 04:33:48,39.39331582,-98.20906732,4,0,0,4,66.9008195350393
1888,North Carolina,US,2020-06-30 04:33:48,36.01059309,-82.1582442,30,0,0,30,200.4811547714515
1889,Texas,US,2020-06-30 04:33:48,32.30623474,-100.9212058,4,0,0,4,46.81100058513751
1890,Alabama,US,2020-06-30 04:33:48,30.78472347,-88.20842409,3537,133,0,3404,855.9812202028024
1891,Colorado,US,2020-06-30 04:33:48,40.61810999,-108.2070876,10,0,0,10,75.28419784687196
1892,Arizona,US,2020-06-30 04:33:48,35.70471703,-113.7577902,1028,85,0,943,484.49201389379823
1893,Missouri,US,2020-06-30 04:33:48,38.63571781,-92.57976951,49,1,0,48,303.74411108356065
1894,New Jersey,US,2020-06-30 04:33:48,40.26549699,-74.22240686,9110,805,0,8305,1472.2161620569007
1895,California,US,2020-06-30 04:33:48,37.93899289,-118.8872409,41,1,0,40,283.85488784270285
1896,Iowa,US,2020-06-30 04:33:48,42.05220391,-95.95743843,70,0,0,70,812.5362739408009
1897,West Virginia,US,2020-06-30 04:33:48,39.63218457,-80.04766838,171,5,0,166,161.9134189296671
1898,Alabama,US,2020-06-30 04:33:48,31.56729412,-87.36995001,189,2,0,187,911.5902184922587
1899,Arkansas,US,2020-06-30 04:33:48,34.6815935,-91.20540287,12,0,0,12,179.0777495896135
1900,Florida,US,2020-06-30 04:33:48,25.20904673,-81.07812416,236,4,0,232,317.93932208869967
1901,Georgia,US,2020-06-30 04:33:48,33.014289,-83.92097166,156,17,0,139,565.6682863151788
1902,Illinois,US,2020-06-30 04:33:48,38.27594376,-90.17761038,126,13,0,113,363.7728440684817
1903,Indiana,US,2020-06-30 04:33:48,39.16130004,-86.52414358,237,28,0,209,159.67014976655818
1904,Iowa,US,2020-06-30 04:33:48,41.02988815,-92.8690667,50,6,0,44,648.760866744518
1905,Kentucky,US,2020-06-30 04:33:48,36.71225341,-85.71596443,35,1,0,34,328.63849765258215
1906,Michigan,US,2020-06-30 04:33:48,41.92734151,-83.53749864,606,21,0,585,402.6578073089701
1907,Mississippi,US,2020-06-30 04:33:48,33.89236763,-88.4808438,342,29,0,313,970.1577215477137
1908,Missouri,US,2020-06-30 04:33:48,39.49593978,-92.00043978,5,0,0,5,57.84359093012494
1909,New York,US,2020-06-30 04:33:48,43.14638895,-77.69322942,3709,266,0,3443,500.0202219016677
1910,Ohio,US,2020-06-30 04:33:48,39.72984936,-81.08464734,85,17,0,68,622.5281968653875
1911,Pennsylvania,US,2020-06-30 04:33:48,41.05934058,-75.34031025,1409,108,0,1301,827.5043900605507
1912,Tennessee,US,2020-06-30 04:33:48,35.44550387,-84.24902965,118,4,0,114,253.51810076270283
1913,West Virginia,US,2020-06-30 04:33:48,37.56274716,-80.54577965,12,0,0,12,90.3954802259887
1914,Wisconsin,US,2020-06-30 04:33:48,43.94641218,-90.618819,63,1,0,62,136.20738114284478
1915,Texas,US,2020-06-30 04:33:48,33.67521893,-97.72500958,17,1,0,16,85.78060349177515
1916,Michigan,US,2020-06-30 04:33:48,43.31082541,-85.15252824,87,1,0,86,136.17580766341098
1917,California,US,2020-06-30 04:33:48,36.21862405,-121.2413397,1605,14,0,1591,369.7636968075915
1918,Colorado,US,2020-06-30 04:33:48,37.33859579,-108.59588570000001,71,3,0,68,271.1683153191002
1919,Alabama,US,2020-06-30 04:33:48,32.2206831,-86.20969272,3727,93,0,3634,1645.5763270135903
1920,Arkansas,US,2020-06-30 04:33:48,34.53704874,-93.65824478,4,0,0,4,44.513687959047395
1921,Georgia,US,2020-06-30 04:33:48,32.17201038,-82.53527476,31,0,0,31,337.9851722634104
1922,Illinois,US,2020-06-30 04:33:48,39.23198845,-89.47809254,42,1,0,41,147.81445766171606
1923,Indiana,US,2020-06-30 04:33:48,40.04034823,-86.89335024,284,20,0,264,740.7793833794146
1924,Iowa,US,2020-06-30 04:33:48,41.03018714,-95.15642896,10,2,0,8,100.83694665725521
1925,Kansas,US,2020-06-30 04:33:48,37.19236568,-95.74329258,38,3,0,35,119.38797951553612
1926,Kentucky,US,2020-06-30 04:33:48,38.03253032,-83.9145241,48,0,0,48,170.47270660936888
1927,Maryland,US,2020-06-30 04:33:48,39.13676329,-77.20358245,14675,736,0,13939,1396.7038740330145
1928,Mississippi,US,2020-06-30 04:33:48,33.49419589,-89.61729103,112,2,0,110,1145.7800511508951
1929,Missouri,US,2020-06-30 04:33:48,38.94022054,-91.47000721,16,0,0,16,138.51614578824345
1930,New York,US,2020-06-30 04:33:48,42.90123494,-74.44011632,118,4,0,114,239.73507242843502
1931,North Carolina,US,2020-06-30 04:33:48,35.33155144,-79.90416657,305,7,0,298,1122.4377139071871
1932,Ohio,US,2020-06-30 04:33:48,39.75394919,-84.29050975,1646,23,0,1623,309.58063672799966
1933,Pennsylvania,US,2020-06-30 04:33:48,40.21053671,-75.36652296,8413,798,0,7615,1012.4982699794805
1934,Tennessee,US,2020-06-30 04:33:48,36.49609412,-87.38550661,464,7,0,457,222.01700535424632
1935,Texas,US,2020-06-30 04:33:48,30.30079133,-95.50572772,2028,36,0,1992,333.887067803112
1936,Virginia,US,2020-06-30 04:33:48,37.17746986,-80.37868691,143,2,0,141,145.1260973258233
1937,Michigan,US,2020-06-30 04:33:48,45.0275929,-84.12696227,5,0,0,5,53.60205831903945
1938,Pennsylvania,US,2020-06-30 04:33:48,41.03023987,-76.66345939,73,0,0,73,400.4388370817334
1939,Colorado,US,2020-06-30 04:33:48,38.40214114,-108.26390220000002,205,12,0,193,479.4424435193413
1940,South Dakota,US,2020-06-30 04:33:48,44.02266214,-96.67081159,21,0,0,21,319.3430656934307
1941,North Carolina,US,2020-06-30 04:33:48,35.30885257,-79.48474178,450,14,0,436,446.07454401268836
1942,Tennessee,US,2020-06-30 04:33:48,35.27724699,-86.36230578,6,0,0,6,92.47842170160295
1943,Texas,US,2020-06-30 04:33:48,35.83769242,-101.8930281,888,15,0,873,4240.687679083095
1944,Louisiana,US,2020-06-30 04:33:48,32.81686191,-91.80421614,237,8,0,229,952.8021226984
1945,Alabama,US,2020-06-30 04:33:48,34.45500589,-86.85475946,939,3,0,936,784.5988017948011
1946,Colorado,US,2020-06-30 04:33:48,40.26279810000001,-103.8093302,652,46,0,606,2243.016375395624
1947,Georgia,US,2020-06-30 04:33:48,33.59232073,-83.49129491,49,0,0,49,254.20211662170576
1948,Illinois,US,2020-06-30 04:33:48,39.71654544,-90.20255104,127,3,0,124,377.3248559034999
1949,Indiana,US,2020-06-30 04:33:48,39.47899078,-86.44573375,316,31,0,285,448.296897388245
1950,Kentucky,US,2020-06-30 04:33:48,37.92465657,-83.25558245,8,0,0,8,60.10970020287024
1951,Missouri,US,2020-06-30 04:33:48,38.4181765,-92.88791859,13,0,0,13,63.024191593542454
1952,Ohio,US,2020-06-30 04:33:48,39.62081738,-81.85308173,7,0,0,7,48.2492417976289
1953,Tennessee,US,2020-06-30 04:33:48,36.13248031,-84.64880098,23,1,0,22,107.4615708078307
1954,West Virginia,US,2020-06-30 04:33:48,39.55439028,-78.26311676,20,0,0,20,111.83180496533214
1955,Nebraska,US,2020-06-30 04:33:48,41.71711774,-103.0061405,31,0,0,31,667.8155967255492
1956,Kansas,US,2020-06-30 04:33:48,38.68827511,-96.65128437,5,0,0,5,88.96797153024912
1957,New Jersey,US,2020-06-30 04:33:48,40.86095313,-74.54553709999998,6735,796,0,5939,1369.333834846344
1958,Texas,US,2020-06-30 04:33:48,33.11304005,-94.73255695,38,0,0,38,306.74846625766867
1959,Minnesota,US,2020-06-30 04:33:48,46.01265363,-94.27341528,58,1,0,57,173.72551368837242
1960,Ohio,US,2020-06-30 04:33:48,40.52363560000001,-82.7892599,114,1,0,113,322.6902173913044
1961,Oregon,US,2020-06-30 04:33:48,45.41846568,-119.584546,61,1,0,60,525.7261053175903
1962,Kansas,US,2020-06-30 04:33:48,37.19141121,-101.79925190000002,6,1,0,5,231.92887514495555
1963,North Dakota,US,2020-06-30 04:33:48,46.71681782,-101.2822377,81,2,0,79,258.2578752710114
1964,Texas,US,2020-06-30 04:33:48,34.07408766,-100.779722,1,0,0,1,83.33333333333333
1965,Illinois,US,2020-06-30 04:33:48,39.64187451,-88.62099969,17,0,0,17,117.23329425556858
1966,North Dakota,US,2020-06-30 04:33:48,48.20197971,-102.3555315,47,0,0,47,445.7088667614983
1967,Minnesota,US,2020-06-30 04:33:48,43.67142874,-92.75234549,911,2,0,909,2273.97533822575
1968,Kentucky,US,2020-06-30 04:33:48,37.21425819,-87.14632053,498,8,0,490,1626.2817582130497
1969,Oregon,US,2020-06-30 04:33:48,45.54747959,-122.4169351,2167,69,0,2098,266.59121245486585
1970,Georgia,US,2020-06-30 04:33:48,34.78897608,-84.74993177,210,2,0,208,523.7430167597765
1971,Minnesota,US,2020-06-30 04:33:48,44.02216709,-95.76328482,50,0,0,50,610.2025872589701
1972,Oklahoma,US,2020-06-30 04:33:48,34.48116015,-97.06826283,19,0,0,19,135.01030341789243
1973,Iowa,US,2020-06-30 04:33:48,41.48370744,-91.11216970000001,610,44,0,566,1429.7768610538155
1974,Georgia,US,2020-06-30 04:33:48,32.50931999,-84.87142262,1536,43,0,1493,784.5981743789874
1975,Michigan,US,2020-06-30 04:33:48,43.29123859,-86.15176712,811,50,0,761,467.2574121659772
1976,Ohio,US,2020-06-30 04:33:48,39.96575964,-81.94363275,73,1,0,72,84.67204082816215
1977,Oklahoma,US,2020-06-30 04:33:48,35.61318461,-95.37802952,106,11,0,95,155.88923040722383
1978,Montana,US,2020-06-30 04:33:48,46.49684637,-108.39498,1,0,0,1,21.58428663932657
1979,Texas,US,2020-06-30 04:33:48,31.62017125,-94.61803994,381,26,0,355,584.3199803693025
1980,Nebraska,US,2020-06-30 04:33:48,41.39750195,-97.99327291,4,0,0,4,113.66865586814436
1981,California,US,2020-06-30 04:33:48,38.50735751,-122.332839,310,4,0,306,225.0551748170519
1982,North Carolina,US,2020-06-30 04:33:48,35.96575634,-77.98422508,461,4,0,457,488.8756919552907
1983,Florida,US,2020-06-30 04:33:48,30.61037141,-81.80297522,175,1,0,174,197.46121297602258
1984,New York,US,2020-06-30 04:33:48,40.74066522,-73.58941873,41780,2182,0,39598,3079.022848737291
1985,Louisiana,US,2020-06-30 04:33:48,31.72321584,-93.09816516,280,14,0,266,733.7910791970229
1986,Wyoming,US,2020-06-30 04:33:48,42.96180148,-106.797885,120,0,0,120,150.26672343409552
1987,Arizona,US,2020-06-30 04:33:48,35.3997715,-110.3218983,3570,124,0,3446,3218.4198189751532
1988,Texas,US,2020-06-30 04:33:48,32.04620681,-96.47428766,185,6,0,179,369.1656855506555
1989,Kentucky,US,2020-06-30 04:33:48,37.80335779,-85.4657193,70,1,0,69,151.40700365539766
1990,North Dakota,US,2020-06-30 04:33:48,47.9226426,-98.19038437,1,0,0,1,34.734282737061484
1991,Virginia,US,2020-06-30 04:33:48,37.78790447,-78.88498513,18,0,0,18,120.56262558606831
1992,Kansas,US,2020-06-30 04:33:48,39.78345387,-96.01392079,24,0,0,24,234.58117486071743
1993,Nebraska,US,2020-06-30 04:33:48,40.38514847,-95.85433992,5,0,0,5,71.7154331612163
1994,Kansas,US,2020-06-30 04:33:48,37.55862897,-95.30670046,32,0,0,32,199.91253826450927
1995,Mississippi,US,2020-06-30 04:33:48,32.75339664,-89.11726492,938,68,0,870,3221.3750944432995
1996,Kansas,US,2020-06-30 04:33:48,38.47974157,-99.91547333,4,0,0,4,145.45454545454547
1997,Arkansas,US,2020-06-30 04:33:48,33.66340119,-93.30632432,101,2,0,99,1223.9457101308776
1998,California,US,2020-06-30 04:33:48,39.30394768,-120.7627281,113,1,0,112,113.27752994837351
1999,Delaware,US,2020-06-30 04:33:48,39.57992638,-75.64054974,5031,242,0,4789,900.3978502128847
2000,North Carolina,US,2020-06-30 04:33:48,34.25758282,-77.87075626,840,5,0,835,358.25020364818124
2001,Connecticut,US,2020-06-30 04:33:48,41.4080325,-72.93620426,12318,1075,0,11243,1441.1113333965095
2002,Virginia,US,2020-06-30 04:33:48,37.50694406,-76.99828634,57,1,0,56,246.84942185266988
2003,Connecticut,US,2020-06-30 04:33:48,41.48896435,-72.10430976,1255,102,0,1153,473.2170463714999
2004,Missouri,US,2020-06-30 04:33:48,36.59666326,-89.66070007,38,1,0,37,222.53455141719368
2005,New York,US,2020-06-29 15:33:52,40.76727260000001,-73.97152637,214939,22470,0,192469,2575.923161081741
2006,Michigan,US,2020-06-30 04:33:48,43.554374,-85.80070107,165,0,0,165,336.87219273172724
2007,South Carolina,US,2020-06-30 04:33:48,34.28629098,-81.59935761,246,4,0,242,639.9583766909469
2008,Rhode Island,US,2020-06-30 04:33:48,41.5642026,-71.26569799,308,0,0,308,375.234521575985
2009,Virginia,US,2020-06-30 04:33:48,37.08166899,-76.51754109,513,10,0,503,286.23238945459616
2010,Arkansas,US,2020-06-30 04:33:48,35.91947491,-93.21612969,5,0,0,5,64.49116471043467
2011,Georgia,US,2020-06-30 04:33:48,33.55514538,-83.84547140000002,571,11,0,560,510.9894043528064
2012,Indiana,US,2020-06-30 04:33:48,40.95610449,-87.39635768,93,10,0,83,665.045766590389
2013,Mississippi,US,2020-06-30 04:33:48,32.40021118,-89.11843336,329,9,0,320,1565.3249595584734
2014,Missouri,US,2020-06-30 04:33:48,36.90519407,-94.3394104,348,2,0,346,597.5685143210385
2015,Texas,US,2020-06-30 04:33:48,30.78548982,-93.74408813,12,0,0,12,88.26774549466715
2016,Idaho,US,2020-06-30 04:33:48,46.32638236,-116.7500975,95,19,0,76,235.1019600079192
2017,New York,US,2020-06-30 04:33:48,43.19898042,-78.74777412,1228,88,0,1140,586.7708965457924
2018,Kentucky,US,2020-06-30 04:33:48,38.33342292,-84.01889177,5,0,0,5,68.78525244187647
2019,West Virginia,US,2020-06-30 04:33:48,38.29617706,-80.79759588,10,1,0,9,40.82299150881777
2020,Minnesota,US,2020-06-30 04:33:48,44.35291112,-94.24710352,136,12,0,124,396.8022407655949
2021,Wyoming,US,2020-06-30 04:33:48,43.05607708,-104.4758896,2,0,0,2,84.88964346349746
2022,Indiana,US,2020-06-30 04:33:48,41.39672484,-85.41966713,431,28,0,403,902.7312332439676
2023,Ohio,US,2020-06-30 04:33:48,39.76818851,-81.45937183,9,0,0,9,62.396006655574034
2024,Oklahoma,US,2020-06-30 04:33:48,36.38953329,-97.22928674,38,0,0,38,341.38891384421885
2025,Minnesota,US,2020-06-30 04:33:48,43.67434621,-95.75329576,1651,6,0,1645,7633.270146562487
2026,Missouri,US,2020-06-30 04:33:48,40.36079813,-94.88133008,17,0,0,17,76.95093246424045
2027,Texas,US,2020-06-30 04:33:48,32.30365282,-100.4060208,33,0,0,33,224.27619953785512
2028,Alaska,US,2020-06-30 04:33:48,64.90320724,-164.0353804,7,0,0,7,69.97201119552179
2029,Massachusetts,US,2020-06-30 04:33:48,42.16073095,-71.20530408,9161,930,0,8231,1296.1692193413744
2030,Virginia,US,2020-06-30 04:33:48,36.89934014,-76.26420872,889,9,0,880,366.2324608020038
2031,Minnesota,US,2020-06-30 04:33:48,47.32628443,-96.45620947,19,0,0,19,298.0392156862745
2032,Alaska,US,2020-06-30 04:33:48,69.31479216,-153.4836093,4,0,0,4,40.68348250610252
2033,North Carolina,US,2020-06-30 04:33:48,36.41736238,-77.39769443,193,15,0,178,990.6071960170405
2034,Pennsylvania,US,2020-06-30 04:33:48,40.75182733,-75.30471829,3407,266,0,3141,1116.0063547177228
2035,Virginia,US,2020-06-30 04:33:48,37.34062933,-75.87751591,269,28,0,241,2297.1818958155427
2036,Pennsylvania,US,2020-06-30 04:33:48,40.84785433,-76.70798222,302,5,0,297,332.4416851050714
2037,Virginia,US,2020-06-30 04:33:48,37.89202088,-76.41949732,39,1,0,38,322.4472922695328
2038,Alaska,US,2020-06-30 04:33:48,67.04919196,-159.7503946,4,0,0,4,52.48655032148013
2039,Kansas,US,2020-06-30 04:33:48,39.78443827,-99.90286639,4,0,0,4,74.61294534601755
2040,Virginia,US,2020-06-30 04:33:48,36.93357076,-82.62750411,4,0,0,4,100.4772670183371
2041,Virginia,US,2020-06-30 04:33:48,37.1435975,-78.05065922,110,2,0,108,722.1638655462185
2042,Oklahoma,US,2020-06-30 04:33:48,36.79843529,-95.61902331,34,1,0,33,337.43549027391816
2043,Mississippi,US,2020-06-30 04:33:48,33.11009499,-88.56949061,242,8,0,234,2323.125659978881
2044,Nebraska,US,2020-06-30 04:33:48,40.17637905,-98.04743961,1,0,0,1,24.108003857280607
2045,Texas,US,2020-06-30 04:33:48,27.736286,-97.5433285,2120,8,0,2112,585.1601185777297
2046,Nevada,US,2020-06-30 04:33:48,38.04264256,-116.4722702,100,3,0,97,214.947445349612
2047,Iowa,US,2020-06-30 04:33:48,43.08310673,-95.62474482,81,1,0,80,588.9624082018469
2048,Michigan,US,2020-06-30 04:33:48,42.66090111,-83.38595416,11942,1085,0,10857,949.5985954019773
2049,Tennessee,US,2020-06-30 04:33:48,36.35732446,-89.14921589,93,2,0,91,309.2886361368852
2050,New Jersey,US,2020-06-30 04:33:48,39.8895449,-74.28089251,9575,946,0,8629,1576.9467675473413
2051,Michigan,US,2020-06-30 04:33:48,43.64124435,-86.26726673,280,3,0,277,1057.921184871727
2052,Texas,US,2020-06-30 04:33:48,36.27829105,-100.8158184,53,2,0,51,538.8369255795038
2053,Georgia,US,2020-06-30 04:33:48,33.83749973,-83.43679568,148,10,0,138,367.4280039721946
2054,South Carolina,US,2020-06-30 04:33:48,34.75225169,-83.06742317,252,1,0,251,316.7978276720388
2055,Wisconsin,US,2020-06-30 04:33:48,45.02715345,-88.26807503,56,0,0,56,147.64039019245982
2056,Michigan,US,2020-06-30 04:33:48,44.33481032,-84.12725175,33,2,0,31,157.16530932990426
2057,South Dakota,US,2020-06-30 04:33:48,43.33749164,-102.5555498,85,0,0,85,599.5626719334132
2058,Illinois,US,2020-06-30 04:33:48,42.04165196,-89.32184679,256,4,0,252,505.4992792686057
2059,Georgia,US,2020-06-30 04:33:48,33.878629600000004,-83.08278123,88,7,0,81,576.7088275771675
2060,Indiana,US,2020-06-30 04:33:48,38.955304999999996,-84.96515993,14,0,0,14,238.2978723404256
2061,Kentucky,US,2020-06-30 04:33:48,37.47751843,-86.85368087,184,0,0,184,766.8583812619821
2062,West Virginia,US,2020-06-30 04:33:48,40.0955451,-80.62203992,89,1,0,88,214.9187413972133
2063,Florida,US,2020-06-30 04:33:48,30.69143028,-86.59267105,636,6,0,630,301.7965435754349
2064,Washington,US,2020-06-30 04:33:48,48.54855019,-119.7387224,70,2,0,68,165.70792794072392
2065,Florida,US,2020-06-30 04:33:48,27.386336199999995,-80.88944347,360,0,0,360,853.7279453614115
2066,Oklahoma,US,2020-06-30 04:33:48,35.46485198,-96.32639984,14,0,0,14,116.7347619444676
2067,Oklahoma,US,2020-06-30 04:33:48,35.55140095,-97.40716948,2732,70,0,2662,342.5988859266096
2068,Oklahoma,US,2020-06-30 04:33:48,35.64661916,-95.96432828,61,0,0,61,158.58572728454442
2069,Mississippi,US,2020-06-30 04:33:48,33.42491685,-88.87905132,477,24,0,453,961.9456712444794
2070,Kentucky,US,2020-06-30 04:33:48,38.39791089,-85.448222,129,6,0,123,193.1166634231052
2071,Texas,US,2020-06-30 04:33:48,35.40425596,-102.6027606,4,1,0,3,189.3939393939394
2072,North Dakota,US,2020-06-30 04:33:48,47.11530482,-101.3406158,2,0,0,2,102.09290454313421
2073,Minnesota,US,2020-06-30 04:33:48,44.00374114,-92.40209944,1027,15,0,1012,648.796851408464
2074,New York,US,2020-06-30 04:33:48,43.24375382,-75.43710392,1616,90,0,1526,706.6921472333612
2075,Wisconsin,US,2020-06-30 04:33:48,45.70677897,-89.51944105,19,0,0,19,53.37828346677905
2076,New York,US,2020-06-30 04:33:48,43.00491923,-76.19971155,2822,184,0,2638,612.7749018517875
2077,North Carolina,US,2020-06-30 04:33:48,34.72607366,-77.42908179,270,3,0,267,136.40634946296316
2078,New York,US,2020-06-30 04:33:48,42.85145728,-77.30874425,257,9,0,248,234.11097042185523
2079,California,US,2020-06-30 04:33:48,33.70147516,-117.76459979999998,13064,330,0,12734,411.37490663452246
